Crop Name,Area Name,Area of Land in acres,Amount of Production in Tons,Annual Average Rainfall in mm,Year,,,,,Annual Average Temparature
Boro,Khulna,284240,374823,,2005-06,,,,,
Boro,Kushtia,182550,269374,,2005-06,,,,,
Boro,Patuakhali,1580,874,,2005-06,,,,,
Boro,Bogra,650095,881387,,2005-06,,,,,
Boro,Dinajpur,548980,782231,,2005-06,,,,,
Boro,Pabna,434620,658775,,2005-06,,,,,
Boro,Rajshahi,866455,1274558,,2005-06,,,,,
Boro,Rangpur,922335,1290234,,2005-06,,,,,
Boro,Bandarban,7370,8630,,2006-07,,,,,
Boro,Chittagong,173745,188662,,2006-07,,,,,
Boro,Cox's Bazar,98315,120848,,2006-07,,,,,
Boro,Comilla,393100,557585,,2006-07,,,,,
Boro,Chandpur,160920,205306,,2006-07,,,,,
Boro,Brahmanbaria,242330,321416,,2006-07,,,,,
Boro,Khagrachari,20915,27770,,2006-07,,,,,
Boro,Noakhali,109930,156504,,2006-07,,,,,
Boro,Lakshmipur,63610,86665,,2006-07,,,,,
Boro,Feni,70650,94490,,2006-07,,,,,
Boro,Rangamati,17755,20631,,2006-07,,,,,
Boro,Chittagong Division,1358640,1788507,,2006-07,,,,,
Boro,Sylhet,137470,111088,,2006-07,,,,,
Boro,Maulavibazar,88880,83984,,2006-07,,,,,
Boro,Sunamgonj,411590,411471,,2006-07,,,,,
Boro,Hobigonj,225915,242283,,2006-07,,,,,
Boro,Sylhet Division,863855,848826,,2006-07,,,,,
Boro,Dhaka,119520,183144,,2006-07,,,,,
Boro,Gazipur,137120,182560,,2006-07,,,,,
Boro,Manikgonj,124770,178427,,2006-07,,,,,
Boro,Munshigonj,56360,82274,,2006-07,,,,,
Boro,Narayangonj,71235,92794,,2006-07,,,,,
Boro,Narsingdi,124840,162292,,2006-07,,,,,
Boro,Faridpur,74980,114975,,2006-07,,,,,
Boro,Rajbari,46505,75533,,2006-07,,,,,
Boro,Madaripur,98475,148538,,2006-07,,,,,
Boro,Gopalgonj,172280,286069,,2006-07,,,,,
Boro,Shariatpur,82080,114575,,2006-07,,,,,
Boro,Jamalpur,266035,407950,,2006-07,,,,,
Boro,Sherpur,184450,264829,,2006-07,,,,,
Boro,Kishoregonj,366940,493375,,2006-07,,,,,
Boro,Netrokona,373340,510685,,2006-07,,,,,
Boro,Mymenshing,511440,661023,,2006-07,,,,,
Boro,Tangail,375000,580080,,2006-07,,,,,
Boro,Dhaka Division,3185370,4539123,,2006-07,,,,,
Boro,Barisal,133230,175096,,2006-07,,,,,
Boro,Jhalakathi,19565,25718,,2006-07,,,,,
Boro,Perojpur,34940,44419,,2006-07,,,,,
Boro,Bhola,102715,126807,,2006-07,,,,,
Boro,Patuakhali,6095,3557,,2006-07,,,,,
Boro,Barguna,605,377,,2006-07,,,,,
Boro,Barisal Division,297150,375974,,2006-07,,,,,
Boro,Jessore,339140,591955,,2006-07,,,,,
Boro,Jhenaidah,183745,293827,,2006-07,,,,,
Boro,Magura,76215,116812,,2006-07,,,,,
Boro,Narail,77610,112351,,2006-07,,,,,
Boro,Khulna,85440,113713,,2006-07,,,,,
Boro,Bagerhat,76710,89507,,2006-07,,,,,
Boro,Satkhira,140060,216233,,2006-07,,,,,
Boro,Khustia,71200,102880,,2006-07,,,,,
Boro,Chuadanga,77735,116240,,2006-07,,,,,
Boro,Meherpur,52040,80731,,2006-07,,,,,
Boro,Khunna Division,1179895,1834249,,2006-07,,,,,
Boro,Bogra,464335,677991,,2006-07,,,,,
Boro,Joypurhat,167375,273585,,2006-07,,,,,
Boro,Dinajpur,397155,603367,,2006-07,,,,,
Boro,Thakurgaon,129970,190419,,2006-07,,,,,
Boro,Panchagar,81375,111872,,2006-07,,,,,
Boro,Pabna,156535,261351,,2006-07,,,,,
Boro,Sirajgonj,318920,514252,,2006-07,,,,,
Boro,Rajshahi,178155,288762,,2006-07,,,,,
Boro,Noagaon,429800,636438,,2006-07,,,,,
Boro,Natore,166460,264712,,2006-07,,,,,
Boro,Nawabgonj,108200,171529,,2006-07,,,,,
Boro,Rajshahi Division,2598280,3994278,,2006-07,,,,,
Boro,Dinajpur,397155,603367,,2006-07,,,,,
Boro,Thakurgaon,129970,190419,,2006-07,,,,,
Boro,Panchagar,81375,111872,,2006-07,,,,,
Boro,Rangpur,285785,429051,,2006-07,,,,,
Boro,Gaibandha,252585,393009,,2006-07,,,,,
Boro,Kurigram,209180,332317,,2006-07,,,,,
Boro,Nilphamari,176525,253619,,2006-07,,,,,
Boro,Lalmonirhat,114365,176102,,2006-07,,,,,
Boro,Rangpur Division,1646940,2489756,,2006-07,,,,,
Boro,Bandarban,10150,13528,,2007-08,,,,,
Boro,Chittagong,189150,260882,,2007-08,,,,,
Boro,Cox's Bazar,128250,176572,,2007-08,,,,,
Boro,Comilla,396225,610166,,2007-08,,,,,
Boro,Chandpur,168430,252391,,2007-08,,,,,
Boro,Brahmanbaria,259980,411111,,2007-08,,,,,
Boro,Khagrachari,23155,32335,,2007-08,,,,,
Boro,Noakhali,134640,222981,,2007-08,,,,,
Boro,Lakshmipur,64445,100273,,2007-08,,,,,
Boro,Feni,85410,129323,,2007-08,,,,,
Boro,Rangamati,16395,23936,,2007-08,,,,,
Boro,Sylhet,158200,153247,,2007-08,,,,,
Boro,Maulavibazar,98225,115819,,2007-08,,,,,
Boro,Sunamgonj,454845,544804,,2007-08,,,,,
Boro,Hobigonj,252850,385975,,2007-08,,,,,
Boro,Dhaka,130385,233939,,2007-08,,,,,
Boro,Gazipur,144880,208434,,2007-08,,,,,
Boro,Manikgonj,129525,218504,,2007-08,,,,,
Boro,Munshigonj,61855,98741,,2007-08,,,,,
Boro,Narayangonj,83030,129390,,2007-08,,,,,
Boro,Narsingdi,132465,207669,,2007-08,,,,,
Boro,Faridpur,89370,142230,,2007-08,,,,,
Boro,Rajbari,51250,83916,,2007-08,,,,,
Boro,Madaripur,95110,151244,,2007-08,,,,,
Boro,Gopalgonj,183925,325191,,2007-08,,,,,
Boro,Shariatpur,81170,127232,,2007-08,,,,,
Boro,Jamalpur,277680,449677,,2007-08,,,,,
Boro,Sherpur,192570,300939,,2007-08,,,,,
Boro,Kishoregonj,399720,679546,,2007-08,,,,,
Boro,Netrokona,401280,618431,,2007-08,,,,,
Boro,Mymenshing,594160,812189,,2007-08,,,,,
Boro,Tangail,401230,672851,,2007-08,,,,,
Boro,Barisal,153150,229620,,2007-08,,,,,
Boro,Jhalakathi,21335,29727,,2007-08,,,,,
Boro,Perojpur,42095,58223,,2007-08,,,,,
Boro,Bhola,121205,170357,,2007-08,,,,,
Boro,Jessore,374070,584947,,2007-08,,,,,
Boro,Jhenaidah,213905,264271,,2007-08,,,,,
Boro,Magura,89250,124394,,2007-08,,,,,
Boro,Narail,82500,144380,,2007-08,,,,,
Boro,Khulna,95835,149530,,2007-08,,,,,
Boro,Bagerhat,87870,115500,,2007-08,,,,,
Boro,Satkhira,158255,234407,,2007-08,,,,,
Boro,Khustia,81000,129268,,2007-08,,,,,
Boro,Chuadanga,88510,141753,,2007-08,,,,,
Boro,Meherpur,61095,100164,,2007-08,,,,,
Boro,Patuakhali,8420,5542,,2007-08,,,,,
Boro,Barguna,815,1007,,2007-08,,,,,
Boro,Bogra,469185,759711,,2007-08,,,,,
Boro,Joypurhat,169670,294952,,2007-08,,,,,
Boro,Dinajpur,417325,670664,,2007-08,,,,,
Boro,Thakurgaon,139310,257018,,2007-08,,,,,
Boro,Panchagar,98140,157844,,2007-08,,,,,
Boro,Pabna,172335,300708,,2007-08,,,,,
Boro,Sirajgonj,322270,555424,,2007-08,,,,,
Boro,Rajshahi,193860,341679,,2007-08,,,,,
Boro,Noagaon,456955,775270,,2007-08,,,,,
Boro,Natore,164465,304231,,2007-08,,,,,
Boro,Nawabgonj,127260,206666,,2007-08,,,,,
Boro,Rangpur,299335,472357,,2007-08,,,,,
Boro,Gaibandha,260430,437799,,2007-08,,,,,
Boro,Kurigram,216485,345137,,2007-08,,,,,
Boro,Nilphamari,184055,295254,,2007-08,,,,,
Boro,Lalmonirhat,125570,210511,,2007-08,,,,,
Boro,Bandarban,10226,12501,,2008-09,,,,,
Boro,Chittagong,158431,209701,,2008-09,,,,,
Boro,Cox's Bazar,124899,157830,,2008-09,,,,,
Boro,Comilla,397944,598873,,2008-09,,,,,
Boro,Chandpur,164888,229990,,2008-09,,,,,
Boro,Brahmanbaria,267327,417369,,2008-09,,,,,
Boro,Khagrachari,24090,28557,,2008-09,,,,,
Boro,Noakhali,133128,214076,,2008-09,,,,,
Boro,Lakshmipur,64128,97952,,2008-09,,,,,
Boro,Feni,78201,117168,,2008-09,,,,,
Boro,Rangamati,17017,25032,,2008-09,,,,,
Boro,Sylhet,171338,155751,,2008-09,,,,,
Boro,Maulavibazar,104705,126273,,2008-09,,,,,
Boro,Sunamgonj,463146,529063,,2008-09,,,,,
Boro,Hobigonj,251463,363905,,2008-09,,,,,
Boro,Dhaka,126004,217990,,2008-09,,,,,
Boro,Gazipur,146044,217819,,2008-09,,,,,
Boro,Manikgonj,135248,212350,,2008-09,,,,,
Boro,Munshigonj,57086,86756,,2008-09,,,,,
Boro,Narayangonj,78650,118218,,2008-09,,,,,
Boro,Narsingdi,137572,212482,,2008-09,,,,,
Boro,Faridpur,94108,156931,,2008-09,,,,,
Boro,Rajbari,55460,83410,,2008-09,,,,,
Boro,Madaripur,97753,158186,,2008-09,,,,,
Boro,Gopalgonj,184092,331198,,2008-09,,,,,
Boro,Shariatpur,82236,133527,,2008-09,,,,,
Boro,Jamalpur,273063,435651,,2008-09,,,,,
Boro,Sherpur,189408,289593,,2008-09,,,,,
Boro,Kishoregonj,422098,679655,,2008-09,,,,,
Boro,Netrokona,422466,651599,,2008-09,,,,,
Boro,Mymenshing,595874,801190,,2008-09,,,,,
Boro,Tangail,407099,637268,,2008-09,,,,,
Boro,Barisal,154387,232363,,2008-09,,,,,
Boro,Jhalakathi,22214,31514,,2008-09,,,,,
Boro,Perojpur,47984,64524,,2008-09,,,,,
Boro,Bhola,134495,191237,,2008-09,,,,,
Boro,Jessore,375624,600007,,2008-09,,,,,
Boro,Jhenaidah,225505,308909,,2008-09,,,,,
Boro,Magura,101738,161483,,2008-09,,,,,
Boro,Narail,90162,146614,,2008-09,,,,,
Boro,Khulna,98333,139626,,2008-09,,,,,
Boro,Bagerhat,95134,140389,,2008-09,,,,,
Boro,Satkhira,166257,238982,,2008-09,,,,,
Boro,Khustia,85519,138365,,2008-09,,,,,
Boro,Chuadanga,104716,167878,,2008-09,,,,,
Boro,Meherpur,65806,107397,,2008-09,,,,,
Boro,Patuakhali,7968,5186,,2008-09,,,,,
Boro,Barguna,776,938,,2008-09,,,,,
Boro,Bogra,466761,782885,,2008-09,,,,,
Boro,Joypurhat,171860,278439,,2008-09,,,,,
Boro,Dinajpur,435497,671440,,2008-09,,,,,
Boro,Thakurgaon,168678,283786,,2008-09,,,,,
Boro,Panchagar,114892,190344,,2008-09,,,,,
Boro,Pabna,173530,286172,,2008-09,,,,,
Boro,Sirajgonj,333756,537738,,2008-09,,,,,
Boro,Rajshahi,195615,326367,,2008-09,,,,,
Boro,Noagaon,455670,758334,,2008-09,,,,,
Boro,Natore,172189,298569,,2008-09,,,,,
Boro,Nawabgonj,125730,197015,,2008-09,,,,,
Boro,Rangpur,304290,483725,,2008-09,,,,,
Boro,Gaibandha,276160,443945,,2008-09,,,,,
Boro,Kurigram,221395,353901,,2008-09,,,,,
Boro,Nilphamari,188666,310839,,2008-09,,,,,
Boro,Lalmonirhat,138120,222266,,2008-09,,,,,
Boro,Bandarban,7811,10864,,2009-10,,,,,
Boro,Chittagong,169489,233924,,2009-10,,,,,
Boro,Cox's Bazar,125575,160382,,2009-10,,,,,
Boro,Comilla,407809,640814,,2009-10,,,,,
Boro,Chandpur,162475,270438,,2009-10,,,,,
Boro,Brahmanbaria,269765,402121,,2009-10,,,,,
Boro,Khagrachari,27888,33551,,2009-10,,,,,
Boro,Noakhali,142813,219398,,2009-10,,,,,
Boro,Lakshmipur,72707,103381,,2009-10,,,,,
Boro,Feni,78097,102311,,2009-10,,,,,
Boro,Rangamati,18186,27491,,2009-10,,,,,
Boro,Sylhet,144976,168841,,2009-10,,,,,
Boro,Maulavibazar,98999,130035,,2009-10,,,,,
Boro,Sunamgonj,276677,353393,,2009-10,,,,,
Boro,Hobigonj,317233,483918,,2009-10,,,,,
Boro,Dhaka,124904,203305,,2009-10,,,,,
Boro,Gazipur,144801,247999,,2009-10,,,,,
Boro,Manikgonj,139618,242134,,2009-10,,,,,
Boro,Munshigonj,64161,109687,,2009-10,,,,,
Boro,Narayangonj,73316,111879,,2009-10,,,,,
Boro,Narsingdi,146935,229264,,2009-10,,,,,
Boro,Faridpur,95283,149965,,2009-10,,,,,
Boro,Rajbari,48934,78921,,2009-10,,,,,
Boro,Madaripur,111105,175041,,2009-10,,,,,
Boro,Gopalgonj,192535,330598,,2009-10,,,,,
Boro,Shariatpur,76820,115361,,2009-10,,,,,
Boro,Jamalpur,324229,518931,,2009-10,,,,,
Boro,Sherpur,212656,334072,,2009-10,,,,,
Boro,Kishoregonj,388959,621424,,2009-10,,,,,
Boro,Netrokona,384419,580298,,2009-10,,,,,
Boro,Mymenshing,637360,908157,,2009-10,,,,,
Boro,Tangail,406308,645116,,2009-10,,,,,
Boro,Barisal,157386,220620,,2009-10,,,,,
Boro,Jhalakathi,20645,31716,,2009-10,,,,,
Boro,Perojpur,46870,65626,,2009-10,,,,,
Boro,Bhola,135122,180951,,2009-10,,,,,
Boro,Jessore,386873,627644,,2009-10,,,,,
Boro,Jhenaidah,225229,356080,,2009-10,,,,,
Boro,Magura,96016,140582,,2009-10,,,,,
Boro,Narail,98028,171183,,2009-10,,,,,
Boro,Khulna,106157,158228,,2009-10,,,,,
Boro,Bagerhat,112334,165431,,2009-10,,,,,
Boro,Satkhira,179856,263082,,2009-10,,,,,
Boro,Khustia,76753,124432,,2009-10,,,,,
Boro,Chuadanga,105278,174804,,2009-10,,,,,
Boro,Meherpur,63552,110056,,2009-10,,,,,
Boro,Patuakhali,11282,10622,,2009-10,,,,,
Boro,Barguna,1049,999,,2009-10,,,,,
Boro,Bogra,463370,747627,,2009-10,,,,,
Boro,Joypurhat,175081,290514,,2009-10,,,,,
Boro,Dinajpur,435378,665415,,2009-10,,,,,
Boro,Thakurgaon,158756,272946,,2009-10,,,,,
Boro,Panchagar,114865,182305,,2009-10,,,,,
Boro,Pabna,169054,267512,,2009-10,,,,,
Boro,Sirajgonj,332161,515026,,2009-10,,,,,
Boro,Rajshahi,176055,272891,,2009-10,,,,,
Boro,Noagaon,459985,768087,,2009-10,,,,,
Boro,Natore,163249,287990,,2009-10,,,,,
Boro,Nawabgonj,120874,168530,,2009-10,,,,,
Boro,Rangpur,314804,515483,,2009-10,,,,,
Boro,Gaibandha,284275,466204,,2009-10,,,,,
Boro,Kurigram,231721,378907,,2009-10,,,,,
Boro,Nilphamari,187941,301573,,2009-10,,,,,
Boro,Lalmonirhat,128318,212876,,2009-10,,,,,
Boro,Bandarban,8142,9459,,2010-11,,,,,
Boro,Chittagong,171963,233916,,2010-11,,,,,
Boro,Cox's Bazar,125430,165411,,2010-11,,,,,
Boro,Comilla,401849,632742,,2010-11,,,,,
Boro,Chandpur,164887,258904,,2010-11,,,,,
Boro,Brahmanbaria,270043,439584,,2010-11,,,,,
Boro,Khagrachari,25722,36266,,2010-11,,,,,
Boro,Noakhali,144502,228637,,2010-11,,,,,
Boro,Lakshmipur,71336,104752,,2010-11,,,,,
Boro,Feni,77123,109236,,2010-11,,,,,
Boro,Rangamati,20376,30774,,2010-11,,,,,
Boro,Sylhet,160776,195290,,2010-11,,,,,
Boro,Maulavibazar,105247,131539,,2010-11,,,,,
Boro,Sunamgonj,471144,657326,,2010-11,,,,,
Boro,Hobigonj,248031,335824,,2010-11,,,,,
Boro,Dhaka,126255,226879,,2010-11,,,,,
Boro,Gazipur,142772,220675,,2010-11,,,,,
Boro,Manikgonj,140046,224307,,2010-11,,,,,
Boro,Munshigonj,59456,90154,,2010-11,,,,,
Boro,Narayangonj,73221,118127,,2010-11,,,,,
Boro,Narsingdi,133399,223980,,2010-11,,,,,
Boro,Faridpur,93556,156985,,2010-11,,,,,
Boro,Rajbari,47804,80974,,2010-11,,,,,
Boro,Madaripur,109342,182732,,2010-11,,,,,
Boro,Gopalgonj,188352,352866,,2010-11,,,,,
Boro,Shariatpur,75555,128536,,2010-11,,,,,
Boro,Jamalpur,315824,516448,,2010-11,,,,,
Boro,Sherpur,212238,372775,,2010-11,,,,,
Boro,Kishoregonj,430006,731186,,2010-11,,,,,
Boro,Netrokona,400383,657433,,2010-11,,,,,
Boro,Mymenshing,637921,925937,,2010-11,,,,,
Boro,Tangail,407347,652732,,2010-11,,,,,
Boro,Barisal,149550,227852,,2010-11,,,,,
Boro,Jhalakathi,22242,28587,,2010-11,,,,,
Boro,Perojpur,49695,68965,,2010-11,,,,,
Boro,Bhola,138907,195826,,2010-11,,,,,
Boro,Jessore,384554,647016,,2010-11,,,,,
Boro,Jhenaidah,221346,348935,,2010-11,,,,,
Boro,Magura,96687,157416,,2010-11,,,,,
Boro,Narail,96483,156165,,2010-11,,,,,
Boro,Khulna,107614,162899,,2010-11,,,,,
Boro,Bagerhat,112587,150872,,2010-11,,,,,
Boro,Satkhira,180942,260274,,2010-11,,,,,
Boro,Khustia,80184,133659,,2010-11,,,,,
Boro,Chuadanga,102732,157103,,2010-11,,,,,
Boro,Meherpur,63174,93932,,2010-11,,,,,
Boro,Patuakhali,10929,11456,,2010-11,,,,,
Boro,Barguna,1085,959,,2010-11,,,,,
Boro,Bogra,461051,696400,,2010-11,,,,,
Boro,Joypurhat,172478,294826,,2010-11,,,,,
Boro,Dinajpur,435223,667421,,2010-11,,,,,
Boro,Thakurgaon,158297,267893,,2010-11,,,,,
Boro,Panchagar,113231,183316,,2010-11,,,,,
Boro,Pabna,168127,287189,,2010-11,,,,,
Boro,Sirajgonj,332689,582944,,2010-11,,,,,
Boro,Rajshahi,180307,292510,,2010-11,,,,,
Boro,Noagaon,461448,796884,,2010-11,,,,,
Boro,Natore,151044,288242,,2010-11,,,,,
Boro,Nawabgonj,124795,190666,,2010-11,,,,,
Boro,Rangpur,316099,480287,,2010-11,,,,,
Boro,Gaibandha,284219,441922,,2010-11,,,,,
Boro,Kurigram,231337,379119,,2010-11,,,,,
Boro,Nilphamari,189918,309887,,2010-11,,,,,
Boro,Lalmonirhat,128956,222972,,2010-11,,,,,
Boro,Bandarban,8182,10753,,2011-12,,,,,
Boro,Chittagong,166150,227322,,2011-12,,,,,
Boro,Cox's Bazar,123621,168045,,2011-12,,,,,
Boro,Comilla,401980,623052,,2011-12,,,,,
Boro,Chandpur,162771,254239,,2011-12,,,,,
Boro,Brahmanbaria,272317,434775,,2011-12,,,,,
Boro,Khagrachari,26134,35650,,2011-12,,,,,
Boro,Noakhali,146257,229450,,2011-12,,,,,
Boro,Lakshmipur,71332,105522,,2011-12,,,,,
Boro,Feni,85113,119962,,2011-12,,,,,
Boro,Rangamati,20016,27126,,2011-12,,,,,
Boro,Sylhet,167393,190093,,2011-12,,,,,
Boro,Maulavibazar,105827,128647,,2011-12,,,,,
Boro,Sunamgonj,466510,643271,,2011-12,,,,,
Boro,Hobigonj,253281,353705,,2011-12,,,,,
Boro,Dhaka,120156,204100,,2011-12,,,,,
Boro,Gazipur,147028,250778,,2011-12,,,,,
Boro,Manikgonj,146672,255207,,2011-12,,,,,
Boro,Munshigonj,60364,96933,,2011-12,,,,,
Boro,Narayangonj,72692,125444,,2011-12,,,,,
Boro,Narsingdi,132723,220941,,2011-12,,,,,
Boro,Faridpur,90667,172527,,2011-12,,,,,
Boro,Rajbari,46531,77534,,2011-12,,,,,
Boro,Madaripur,104600,181402,,2011-12,,,,,
Boro,Gopalgonj,192005,372428,,2011-12,,,,,
Boro,Shariatpur,76529,131917,,2011-12,,,,,
Boro,Jamalpur,315809,514704,,2011-12,,,,,
Boro,Sherpur,216118,364441,,2011-12,,,,,
Boro,Kishoregonj,422093,704645,,2011-12,,,,,
Boro,Netrokona,394942,638865,,2011-12,,,,,
Boro,Mymenshing,646190,966869,,2011-12,,,,,
Boro,Tangail,412733,658508,,2011-12,,,,,
Boro,Barisal,152309,243112,,2011-12,,,,,
Boro,Jhalakathi,22555,28390,,2011-12,,,,,
Boro,Perojpur,49041,63243,,2011-12,,,,,
Boro,Bhola,139325,194221,,2011-12,,,,,
Boro,Jessore,385042,649269,,2011-12,,,,,
Boro,Jhenaidah,230025,378627,,2011-12,,,,,
Boro,Magura,101500,158388,,2011-12,,,,,
Boro,Narail,91540,159371,,2011-12,,,,,
Boro,Khulna,118943,171587,,2011-12,,,,,
Boro,Bagerhat,115417,157143,,2011-12,,,,,
Boro,Satkhira,182071,265357,,2011-12,,,,,
Boro,Khustia,84182,140213,,2011-12,,,,,
Boro,Chuadanga,99496,154396,,2011-12,,,,,
Boro,Meherpur,61956,95044,,2011-12,,,,,
Boro,Patuakhali,9542,9494,,2011-12,,,,,
Boro,Barguna,1084,1037,,2011-12,,,,,
Boro,Bogra,458069,692543,,2011-12,,,,,
Boro,Joypurhat,172028,300424,,2011-12,,,,,
Boro,Dinajpur,430005,660743,,2011-12,,,,,
Boro,Thakurgaon,156902,260918,,2011-12,,,,,
Boro,Panchagar,115564,179736,,2011-12,,,,,
Boro,Pabna,169421,284993,,2011-12,,,,,
Boro,Sirajgonj,335367,580508,,2011-12,,,,,
Boro,Rajshahi,189045,311571,,2011-12,,,,,
Boro,Noagaon,469541,787873,,2011-12,,,,,
Boro,Natore,154186,298320,,2011-12,,,,,
Boro,Nawabgonj,131407,202009,,2011-12,,,,,
Boro,Rangpur,326938,497748,,2011-12,,,,,
Boro,Gaibandha,292282,440969,,2011-12,,,,,
Boro,Kurigram,235599,371557,,2011-12,,,,,
Boro,Nilphamari,199055,314327,,2011-12,,,,,
Boro,Lalmonirhat,131879,217227,,2011-12,,,,,
Boro,Bandarban,7974,9650,,2012-13,,,,,
Boro,Chittagong,165897,251413,,2012-13,,,,,
Boro,Cox's Bazar,122233,169475,,2012-13,,,,,
Boro,Comilla,395077,635359,,2012-13,,,,,
Boro,Chandpur,161352,233621,,2012-13,,,,,
Boro,Brahmanbaria,264131,383782,,2012-13,,,,,
Boro,Khagrachari,25383,33326,,2012-13,,,,,
Boro,Noakhali,144759,232474,,2012-13,,,,,
Boro,Lakshmipur,74241,121887,,2012-13,,,,,
Boro,Feni,82007,121705,,2012-13,,,,,
Boro,Rangamati,11832,16623,,2012-13,,,,,
Boro,Chittagong Division,1454886,2209315,,2012-13,,,,,
Boro,Sylhet,167275,206323,,2012-13,,,,,
Boro,Maulavibazar,115537,135954,,2012-13,,,,,
Boro,Sunamgonj,470806,641455,,2012-13,,,,,
Boro,Hobigonj,252774,346432,,2012-13,,,,,
Boro,Sylhet Division,1006392,1330164,,2012-13,,,,,
Boro,Dhaka,117168,190647,,2012-13,,,,,
Boro,Gazipur,147644,237235,,2012-13,,,,,
Boro,Manikgonj,148279,255036,,2012-13,,,,,
Boro,Munshigonj,60783,96940,,2012-13,,,,,
Boro,Narayangonj,73421,119075,,2012-13,,,,,
Boro,Narsingdi,132958,228106,,2012-13,,,,,
Boro,Faridpur,79710,145573,,2012-13,,,,,
Boro,Rajbari,42257,70020,,2012-13,,,,,
Boro,Madaripur,100243,168079,,2012-13,,,,,
Boro,Gopalgonj,189748,357827,,2012-13,,,,,
Boro,Shariatpur,68602,115805,,2012-13,,,,,
Boro,Jamalpur,310802,529120,,2012-13,,,,,
Boro,Sherpur,216200,346450,,2012-13,,,,,
Boro,Kishoregonj,417272,706897,,2012-13,,,,,
Boro,Netrokona,412627,718844,,2012-13,,,,,
Boro,Mymenshing,647526,936015,,2012-13,,,,,
Boro,Tangail,404361,658469,,2012-13,,,,,
Boro,Barisal,150147,241504,,2012-13,,,,,
Boro,Jhalakathi,22414,30140,,2012-13,,,,,
Boro,Perojpur,47508,60771,,2012-13,,,,,
Boro,Bhola,136307,202303,,2012-13,,,,,
Boro,Patuakhali,7760,7746,,2012-13,,,,,
Boro,Barguna,658,812,,2012-13,,,,,
Boro,Barisal Division,364794,543276,,2012-13,,,,,
Boro,Jessore,381693,644883,,2012-13,,,,,
Boro,Jhenaidah,217579,364831,,2012-13,,,,,
Boro,Magura,91789,138430,,2012-13,,,,,
Boro,Narail,87128,146989,,2012-13,,,,,
Boro,Khulna,115081,172068,,2012-13,,,,,
Boro,Bagerhat,113653,172397,,2012-13,,,,,
Boro,Satkhira,178811,270255,,2012-13,,,,,
Boro,Khustia,88576,154365,,2012-13,,,,,
Boro,Chuadanga,96867,149012,,2012-13,,,,,
Boro,Meherpur,55292,96182,,2012-13,,,,,
Boro,Khulna Division,1426469,2309412,,2012-13,,,,,
Boro,Bogra,454736,730444,,2012-13,,,,,
Boro,Joypurhat,174505,310277,,2012-13,,,,,
Boro,Pabna,174473,298243,,2012-13,,,,,
Boro,Sirajgonj,339588,571337,,2012-13,,,,,
Boro,Rajshahi,184627,302833,,2012-13,,,,,
Boro,Noagaon,476744,812180,,2012-13,,,,,
Boro,Natore,143397,247123,,2012-13,,,,,
Boro,Nawabgonj,124832,198404,,2012-13,,,,,
Boro,Rajshahi Division,2072902,3470841,,2012-13,,,,,
Boro,Dinajpur,425555,696518,,2012-13,,,,,
Boro,Thakurgaon,155083,218564,,2012-13,,,,,
Boro,Panchagar,106179,171096,,2012-13,,,,,
Boro,Rangpur,326753,537696,,2012-13,,,,,
Boro,Gaibandha,290998,479830,,2012-13,,,,,
Boro,Kurigram,230262,393727,,2012-13,,,,,
Boro,Nilphamari,200793,319184,,2012-13,,,,,
Boro,Lalmonirhat,131905,218392,,2012-13,,,,,
Boro,Rangpur Division,1867528,3035007,,2012-13,,,,,
Boro,Bandarban,8761,10621,,2013-14,,,,,
Boro,Chittagong,156762,213771,,2013-14,,,,,
Boro,Cox's Bazar,123297,177172,,2013-14,,,,,
Boro,Comilla,397271,615555,,2013-14,,,,,
Boro,Chandpur,158722,210305,,2013-14,,,,,
Boro,Brahmanbaria,265204,404163,,2013-14,,,,,
Boro,Khagrachari,25280,34202,,2013-14,,,,,
Boro,Noakhali,152793,259655,,2013-14,,,,,
Boro,Lakshmipur,68304,114550,,2013-14,,,,,
Boro,Feni,81950,121469,,2013-14,,,,,
Boro,Rangamati,18759,30629,,2013-14,,,,,
Boro,Chittagong Division,1457103,2192092,,2013-14,,,,,
Boro,Sylhet,170795,199833,,2013-14,,,,,
Boro,Maulavibazar,118060,146683,,2013-14,,,,,
Boro,Sunamgonj,460322,649667,,2013-14,,,,,
Boro,Hobigonj,253443,335085,,2013-14,,,,,
Boro,Sylhet Division,1002620,1331268,,2013-14,,,,,
Boro,Dhaka,116425,200561,,2013-14,,,,,
Boro,Gazipur,149429,228161,,2013-14,,,,,
Boro,Manikgonj,146376,256514,,2013-14,,,,,
Boro,Munshigonj,61263,100077,,2013-14,,,,,
Boro,Narayangonj,69119,117576,,2013-14,,,,,
Boro,Narsingdi,132769,205812,,2013-14,,,,,
Boro,Faridpur,79968,139741,,2013-14,,,,,
Boro,Rajbari,41014,68464,,2013-14,,,,,
Boro,Madaripur,99970,164460,,2013-14,,,,,
Boro,Gopalgonj,190461,353127,,2013-14,,,,,
Boro,Shariatpur,72567,126113,,2013-14,,,,,
Boro,Jamalpur,318134,506840,,2013-14,,,,,
Boro,Sherpur,215189,353366,,2013-14,,,,,
Boro,Kishoregonj,411155,673689,,2013-14,,,,,
Boro,Netrokona,431989,707864,,2013-14,,,,,
Boro,Mymenshing,646955,1076409,,2013-14,,,,,
Boro,Tangail,410639,682506,,2013-14,,,,,
